Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return,Return_Probability,Risk_Level
ORD00004615,PROD00004615,USER00004615,2023-01-11,2023-08-08,Books,417.55,5,Wrong item,Returned,209.0,32,Male,City25,Credit Card,Standard,35.15,1,0.513026244113254,High
ORD00004617,PROD00004617,USER00004617,2023-11-27,,Electronics,54.47,5,No Return,Not Returned,0.0,31,Male,City9,Debit Card,Standard,36.81,0,0.5266866074906018,High
ORD00004621,PROD00004621,USER00004621,2023-11-11,2023-09-27,Clothing,214.12,3,Not as described,Returned,-45.0,39,Male,City8,Debit Card,Express,18.56,1,0.5122983566708629,High
ORD00004624,PROD00004624,USER00004624,2023-06-08,,Toys,299.68,4,No Return,Not Returned,0.0,24,Male,City59,PayPal,Standard,10.74,0,0.5205829810265207,High
ORD00004625,PROD00004625,USER00004625,2024-05-12,,Toys,71.44,2,No Return,Not Returned,0.0,21,Female,City98,Credit Card,Next-Day,17.46,0,0.5257284921482858,High
ORD00004636,PROD00004636,USER00004636,2023-07-08,,Books,29.86,5,No Return,Not Returned,0.0,26,Female,City7,Credit Card,Next-Day,42.35,0,0.5305615700557129,High
ORD00004637,PROD00004637,USER00004637,2023-08-21,,Home,19.12,3,No Return,Not Returned,0.0,33,Male,City95,Gift Card,Standard,1.99,0,0.5223165855683164,High
ORD00004638,PROD00004638,USER00004638,2024-08-19,2024-03-06,Books,60.27,3,Wrong item,Returned,-166.0,47,Male,City9,Gift Card,Standard,29.33,1,0.5130746379997178,High
ORD00004639,PROD00004639,USER00004639,2023-04-27,,Toys,106.16,3,No Return,Not Returned,0.0,48,Male,City59,Gift Card,Express,44.39,0,0.5102233427452222,High
ORD00004640,PROD00004640,USER00004640,2023-12-15,2023-10-28,Toys,76.1,3,Wrong item,Returned,-48.0,20,Male,City26,Gift Card,Standard,24.28,1,0.5285497612190221,High
ORD00004642,PROD00004642,USER00004642,2023-02-17,,Books,340.78,4,No Return,Not Returned,0.0,37,Female,City88,PayPal,Express,0.09,0,0.5112529617182273,High
ORD00004643,PROD00004643,USER00004643,2024-05-09,,Home,493.31,5,No Return,Not Returned,0.0,18,Male,City68,PayPal,Express,35.0,0,0.5199287372991389,High
ORD00004647,PROD00004647,USER00004647,2023-03-03,,Electronics,61.24,4,No Return,Not Returned,0.0,40,Female,City95,PayPal,Next-Day,32.54,0,0.5187937513204359,High
ORD00004649,PROD00004649,USER00004649,2024-08-23,2023-01-09,Home,351.24,2,Wrong item,Returned,-592.0,29,Male,City47,Debit Card,Express,37.35,1,0.5139519518489334,High
ORD00004650,PROD00004650,USER00004650,2024-10-14,2023-09-18,Home,429.78,1,Defective,Returned,-392.0,18,Male,City14,Debit Card,Standard,21.97,1,0.5150349997485648,High
ORD00004653,PROD00004653,USER00004653,2024-11-26,2023-07-11,Clothing,149.37,3,Not as described,Returned,-504.0,28,Female,City74,Gift Card,Express,33.82,1,0.5231288105440739,High
ORD00004657,PROD00004657,USER00004657,2024-06-11,,Toys,434.25,5,No Return,Not Returned,0.0,19,Male,City78,PayPal,Standard,45.15,0,0.5212968533282897,High
ORD00004660,PROD00004660,USER00004660,2023-03-12,,Toys,331.91,5,No Return,Not Returned,0.0,28,Female,City82,Credit Card,Standard,18.36,0,0.5192252621550261,High
ORD00004661,PROD00004661,USER00004661,2023-06-17,2023-01-20,Electronics,250.32,2,Defective,Returned,-148.0,32,Male,City38,PayPal,Express,8.45,1,0.5136312272431423,High
ORD00004664,PROD00004664,USER00004664,2024-07-15,2023-03-27,Books,15.65,3,Changed mind,Returned,-476.0,56,Female,City33,Credit Card,Standard,2.17,1,0.5103704781866731,High
ORD00004665,PROD00004665,USER00004665,2023-11-13,2024-07-23,Electronics,188.9,4,Not as described,Returned,253.0,41,Female,City20,PayPal,Express,43.13,1,0.5128349372112124,High
ORD00004666,PROD00004666,USER00004666,2023-05-07,,Clothing,478.67,3,No Return,Not Returned,0.0,19,Female,City63,Debit Card,Next-Day,14.27,0,0.5154708236292536,High
ORD00004667,PROD00004667,USER00004667,2023-05-28,2024-10-18,Electronics,153.43,1,Not as described,Returned,509.0,20,Male,City28,Debit Card,Express,11.09,1,0.5192838639281544,High
ORD00004671,PROD00004671,USER00004671,2024-08-10,2023-03-05,Books,83.53,5,Not as described,Returned,-524.0,60,Male,City12,Credit Card,Standard,8.36,1,0.5101875995091727,High
ORD00004672,PROD00004672,USER00004672,2024-09-18,2024-07-10,Toys,356.95,4,Defective,Returned,-70.0,27,Male,City46,PayPal,Express,15.7,1,0.5171235049309436,High
ORD00004673,PROD00004673,USER00004673,2023-10-08,2023-01-28,Toys,5.19,5,Wrong item,Returned,-253.0,21,Male,City44,Credit Card,Express,31.04,1,0.535496410633762,High
ORD00004677,PROD00004677,USER00004677,2023-07-06,,Toys,178.13,4,No Return,Not Returned,0.0,25,Female,City33,PayPal,Next-Day,13.86,0,0.5240444071735063,High
ORD00004687,PROD00004687,USER00004687,2023-11-03,2023-03-29,Toys,232.73,2,Not as described,Returned,-219.0,36,Male,City15,Gift Card,Next-Day,32.34,1,0.512072940056559,High
ORD00004689,PROD00004689,USER00004689,2024-11-09,,Home,67.56,4,No Return,Not Returned,0.0,37,Male,City87,Credit Card,Next-Day,34.01,0,0.5204159913099828,High
ORD00004692,PROD00004692,USER00004692,2024-06-07,2024-03-31,Home,332.53,5,Defective,Returned,-68.0,31,Male,City29,PayPal,Next-Day,45.39,1,0.5176563941670026,High
ORD00004694,PROD00004694,USER00004694,2024-07-11,,Clothing,132.17,5,No Return,Not Returned,0.0,49,Female,City55,Credit Card,Next-Day,5.63,0,0.5130790002146869,High
ORD00004699,PROD00004699,USER00004699,2024-08-18,,Clothing,217.3,3,No Return,Not Returned,0.0,30,Female,City57,Gift Card,Express,0.74,0,0.517507915759774,High
ORD00004700,PROD00004700,USER00004700,2024-12-10,2024-03-27,Books,80.96,5,Changed mind,Returned,-258.0,39,Female,City85,Debit Card,Express,18.97,1,0.5219978845314478,High
ORD00004701,PROD00004701,USER00004701,2024-09-14,,Home,460.05,5,No Return,Not Returned,0.0,29,Male,City34,Gift Card,Next-Day,15.16,0,0.5143166360163378,High
ORD00004702,PROD00004702,USER00004702,2024-12-17,2023-12-07,Toys,110.87,1,Defective,Returned,-376.0,43,Male,City33,Gift Card,Express,33.9,1,0.5103693561451316,High
ORD00004706,PROD00004706,USER00004706,2023-03-07,2024-05-16,Home,154.7,5,Not as described,Returned,436.0,38,Female,City83,PayPal,Standard,3.66,1,0.5172157620175523,High
ORD00004709,PROD00004709,USER00004709,2023-03-24,,Clothing,274.38,3,No Return,Not Returned,0.0,36,Male,City14,Debit Card,Standard,24.06,0,0.5119227116630052,High
ORD00004710,PROD00004710,USER00004710,2024-11-05,,Home,150.03,5,No Return,Not Returned,0.0,36,Male,City3,Gift Card,Next-Day,18.1,0,0.5204309662322952,High
ORD00004713,PROD00004713,USER00004713,2024-02-24,,Books,410.13,5,No Return,Not Returned,0.0,38,Female,City52,PayPal,Standard,7.7,0,0.5104841785212958,High
ORD00004714,PROD00004714,USER00004714,2024-05-16,2024-03-11,Clothing,281.44,3,Changed mind,Returned,-66.0,29,Male,City93,Credit Card,Express,25.02,1,0.5162466527007077,High
ORD00004716,PROD00004716,USER00004716,2023-07-23,,Home,169.6,4,No Return,Not Returned,0.0,27,Male,City27,PayPal,Express,22.4,0,0.5231082522356336,High
ORD00004720,PROD00004720,USER00004720,2024-05-30,,Home,25.9,1,No Return,Not Returned,0.0,27,Male,City62,PayPal,Standard,38.06,0,0.5214217866863278,High
ORD00004723,PROD00004723,USER00004723,2024-10-30,,Electronics,151.37,1,No Return,Not Returned,0.0,31,Male,City81,Credit Card,Next-Day,33.75,0,0.5147691396488249,High
ORD00004724,PROD00004724,USER00004724,2023-08-29,,Clothing,359.39,2,No Return,Not Returned,0.0,22,Male,City74,Debit Card,Standard,31.79,0,0.5154669965172965,High
ORD00004728,PROD00004728,USER00004728,2024-04-11,2023-04-23,Clothing,229.15,2,Wrong item,Returned,-354.0,33,Male,City1,Gift Card,Express,16.32,1,0.5145974639383076,High
ORD00004729,PROD00004729,USER00004729,2023-09-11,2023-06-26,Clothing,471.0,5,Defective,Returned,-77.0,29,Male,City7,PayPal,Express,10.76,1,0.5142737296667745,High
ORD00004730,PROD00004730,USER00004730,2023-03-17,,Toys,189.63,5,No Return,Not Returned,0.0,35,Male,City92,Gift Card,Express,4.39,0,0.5197149833236204,High
ORD00004737,PROD00004737,USER00004737,2024-11-11,2024-02-11,Toys,25.14,5,Changed mind,Returned,-274.0,40,Male,City96,PayPal,Standard,16.31,1,0.5233242908120899,High
ORD00004739,PROD00004739,USER00004739,2024-01-16,,Electronics,153.87,1,No Return,Not Returned,0.0,30,Female,City28,PayPal,Express,34.97,0,0.5152970368227786,High
ORD00004743,PROD00004743,USER00004743,2024-07-12,2024-10-14,Books,300.75,5,Wrong item,Returned,94.0,31,Female,City42,Gift Card,Standard,11.65,1,0.5180397453967635,High
ORD00004744,PROD00004744,USER00004744,2024-07-04,2024-11-03,Home,458.5,1,Wrong item,Returned,122.0,18,Female,City34,Gift Card,Next-Day,9.1,1,0.5119058248919999,High
ORD00004746,PROD00004746,USER00004746,2024-01-06,,Clothing,313.8,3,No Return,Not Returned,0.0,29,Male,City37,PayPal,Express,25.48,0,0.5148833042902415,High
ORD00004749,PROD00004749,USER00004749,2024-09-21,,Home,284.69,3,No Return,Not Returned,0.0,24,Female,City86,Credit Card,Express,12.9,0,0.5189174648037479,High
ORD00004751,PROD00004751,USER00004751,2023-02-10,,Clothing,154.81,1,No Return,Not Returned,0.0,25,Female,City10,Gift Card,Standard,36.75,0,0.5183235669130278,High
ORD00004756,PROD00004756,USER00004756,2024-10-15,,Home,426.04,2,No Return,Not Returned,0.0,27,Female,City37,Gift Card,Express,14.02,0,0.5101714473150946,High
ORD00004759,PROD00004759,USER00004759,2023-08-20,2024-09-11,Books,272.37,4,Wrong item,Returned,388.0,35,Female,City32,Gift Card,Next-Day,7.8,1,0.5131370952424713,High
ORD00004761,PROD00004761,USER00004761,2023-05-26,,Books,446.65,2,No Return,Not Returned,0.0,21,Male,City28,Gift Card,Next-Day,3.59,0,0.5131517277742444,High
ORD00004763,PROD00004763,USER00004763,2023-06-18,2023-02-16,Toys,301.27,4,Changed mind,Returned,-122.0,33,Male,City46,Gift Card,Standard,10.18,1,0.5155399066661084,High
ORD00004765,PROD00004765,USER00004765,2024-05-23,2024-03-16,Electronics,177.94,2,Not as described,Returned,-68.0,29,Female,City56,PayPal,Standard,32.78,1,0.5175569053300404,High
ORD00004766,PROD00004766,USER00004766,2023-07-13,,Toys,164.0,3,No Return,Not Returned,0.0,29,Male,City14,Gift Card,Standard,16.85,0,0.5199062303977644,High
ORD00004767,PROD00004767,USER00004767,2023-11-01,,Home,11.05,2,No Return,Not Returned,0.0,40,Female,City88,Credit Card,Next-Day,24.48,0,0.5161392458890166,High
ORD00004768,PROD00004768,USER00004768,2024-06-09,,Clothing,431.76,4,No Return,Not Returned,0.0,26,Female,City21,Credit Card,Express,38.35,0,0.5149314070446671,High
ORD00004770,PROD00004770,USER00004770,2024-12-30,2024-12-23,Toys,367.2,3,Wrong item,Returned,-7.0,22,Female,City16,PayPal,Express,45.35,1,0.5174035808451448,High
ORD00004772,PROD00004772,USER00004772,2024-01-17,,Clothing,225.71,2,No Return,Not Returned,0.0,20,Female,City34,PayPal,Next-Day,12.44,0,0.5211717524438624,High
ORD00004776,PROD00004776,USER00004776,2023-07-21,,Books,242.27,2,No Return,Not Returned,0.0,22,Female,City55,Credit Card,Standard,33.67,0,0.5193941267153142,High
ORD00004778,PROD00004778,USER00004778,2023-04-16,,Clothing,84.66,1,No Return,Not Returned,0.0,27,Male,City87,Gift Card,Standard,15.84,0,0.5194524061605956,High
ORD00004779,PROD00004779,USER00004779,2024-08-21,,Home,48.69,4,No Return,Not Returned,0.0,18,Male,City24,Credit Card,Express,18.21,0,0.5326481129254723,High
ORD00004780,PROD00004780,USER00004780,2024-04-05,2023-11-06,Toys,122.36,5,Wrong item,Returned,-151.0,55,Male,City13,Gift Card,Next-Day,12.79,1,0.5103726992875086,High
ORD00004782,PROD00004782,USER00004782,2023-12-28,2023-01-25,Books,103.64,4,Defective,Returned,-337.0,46,Female,City16,PayPal,Express,33.05,1,0.5151216834187206,High
ORD00004788,PROD00004788,USER00004788,2024-02-15,,Toys,250.01,5,No Return,Not Returned,0.0,34,Female,City28,Credit Card,Next-Day,9.07,0,0.5183022682362691,High
ORD00004789,PROD00004789,USER00004789,2023-08-15,2023-07-22,Electronics,110.61,3,Wrong item,Returned,-24.0,35,Female,City39,Debit Card,Standard,30.46,1,0.5181285755702705,High
ORD00004790,PROD00004790,USER00004790,2023-03-26,2024-05-04,Electronics,21.55,5,Defective,Returned,405.0,32,Female,City22,Gift Card,Next-Day,20.12,1,0.5254751141171315,High
ORD00004791,PROD00004791,USER00004791,2023-01-27,2023-03-24,Home,279.03,5,Changed mind,Returned,56.0,25,Female,City20,Debit Card,Standard,41.36,1,0.5225954109464834,High
ORD00004793,PROD00004793,USER00004793,2024-06-20,,Toys,398.8,5,No Return,Not Returned,0.0,20,Female,City47,Gift Card,Express,25.53,0,0.5218735922768519,High
ORD00004795,PROD00004795,USER00004795,2024-05-20,2023-02-11,Home,288.03,1,Changed mind,Returned,-464.0,21,Male,City68,Credit Card,Express,13.72,1,0.5182568901590315,High
ORD00004798,PROD00004798,USER00004798,2024-04-09,2024-04-13,Clothing,313.14,5,Not as described,Returned,4.0,21,Male,City74,Gift Card,Standard,8.7,1,0.5241154268618647,High
ORD00004799,PROD00004799,USER00004799,2024-04-15,2024-09-01,Clothing,60.24,2,Defective,Returned,139.0,24,Male,City11,Gift Card,Next-Day,35.51,1,0.5236864924187308,High
ORD00004800,PROD00004800,USER00004800,2023-04-26,2024-03-09,Toys,189.46,2,Not as described,Returned,318.0,28,Female,City59,PayPal,Express,29.18,1,0.5161564918310538,High
ORD00004803,PROD00004803,USER00004803,2024-05-12,,Home,297.03,2,No Return,Not Returned,0.0,21,Female,City59,PayPal,Express,30.0,0,0.5181697700979393,High
ORD00004804,PROD00004804,USER00004804,2024-03-20,,Home,401.48,1,No Return,Not Returned,0.0,20,Female,City13,Gift Card,Standard,38.74,0,0.5131091378648646,High
ORD00004805,PROD00004805,USER00004805,2024-05-01,,Clothing,115.31,3,No Return,Not Returned,0.0,42,Female,City85,Credit Card,Standard,28.64,0,0.5135880653639288,High
ORD00004808,PROD00004808,USER00004808,2023-12-03,2024-06-21,Books,90.94,1,Not as described,Returned,201.0,23,Female,City22,PayPal,Express,43.01,1,0.5208410191196253,High
ORD00004810,PROD00004810,USER00004810,2023-02-03,2024-03-18,Toys,378.84,5,Changed mind,Returned,409.0,23,Male,City72,Debit Card,Express,20.11,1,0.5189870633351368,High
ORD00004812,PROD00004812,USER00004812,2023-12-04,,Clothing,186.22,1,No Return,Not Returned,0.0,21,Female,City13,Gift Card,Standard,41.1,0,0.5197162750440089,High
ORD00004817,PROD00004817,USER00004817,2023-03-27,2023-04-18,Books,100.89,2,Not as described,Returned,22.0,25,Male,City98,PayPal,Standard,2.42,1,0.5222059496893424,High
ORD00004818,PROD00004818,USER00004818,2024-09-21,2024-10-15,Electronics,247.54,2,Defective,Returned,24.0,31,Female,City68,Debit Card,Express,5.33,1,0.5136116394495539,High
ORD00004823,PROD00004823,USER00004823,2023-05-16,2023-07-31,Electronics,377.83,2,Not as described,Returned,76.0,20,Female,City93,Credit Card,Next-Day,19.26,1,0.5157518101657824,High
ORD00004827,PROD00004827,USER00004827,2024-06-12,,Books,107.4,3,No Return,Not Returned,0.0,38,Male,City43,Debit Card,Express,43.57,0,0.5163004038670813,High
ORD00004828,PROD00004828,USER00004828,2024-12-06,,Toys,205.17,2,No Return,Not Returned,0.0,28,Male,City71,Credit Card,Next-Day,6.59,0,0.5169690299771571,High
ORD00004830,PROD00004830,USER00004830,2024-11-05,2024-04-17,Toys,416.77,3,Defective,Returned,-202.0,22,Female,City46,Gift Card,Standard,37.6,1,0.516562613935102,High
ORD00004832,PROD00004832,USER00004832,2024-04-08,,Clothing,256.46,5,No Return,Not Returned,0.0,24,Male,City23,PayPal,Standard,34.32,0,0.524198035985569,High
ORD00004834,PROD00004834,USER00004834,2023-08-06,,Toys,17.06,5,No Return,Not Returned,0.0,27,Female,City65,PayPal,Standard,30.53,0,0.5303796628073063,High
ORD00004838,PROD00004838,USER00004838,2024-01-05,2024-04-25,Electronics,235.92,4,Defective,Returned,111.0,33,Female,City86,Gift Card,Express,26.19,1,0.5167501177370527,High
ORD00004839,PROD00004839,USER00004839,2024-09-25,,Books,141.07,4,No Return,Not Returned,0.0,39,Male,City93,PayPal,Next-Day,12.14,0,0.5167286311474548,High
ORD00004840,PROD00004840,USER00004840,2024-06-28,,Electronics,336.14,2,No Return,Not Returned,0.0,32,Female,City21,Gift Card,Next-Day,8.98,0,0.5101280480622706,High
ORD00004842,PROD00004842,USER00004842,2024-07-09,2023-04-25,Clothing,103.57,1,Not as described,Returned,-441.0,32,Male,City16,PayPal,Next-Day,24.79,1,0.5176180401759815,High
ORD00004846,PROD00004846,USER00004846,2024-11-23,,Books,235.58,5,No Return,Not Returned,0.0,30,Female,City85,Credit Card,Express,46.71,0,0.5212313332297646,High
ORD00004848,PROD00004848,USER00004848,2023-05-02,2023-12-07,Toys,6.64,1,Changed mind,Returned,219.0,27,Female,City64,Debit Card,Express,40.77,1,0.521145469778669,High
ORD00004858,PROD00004858,USER00004858,2024-07-08,2023-12-02,Books,140.55,5,Not as described,Returned,-219.0,36,Male,City48,Debit Card,Standard,22.91,1,0.5216704366681688,High
ORD00004859,PROD00004859,USER00004859,2023-05-04,,Clothing,173.78,3,No Return,Not Returned,0.0,23,Male,City83,Gift Card,Express,32.54,0,0.5232454822756442,High
ORD00004862,PROD00004862,USER00004862,2023-01-18,2024-09-11,Clothing,19.98,4,Not as described,Returned,602.0,21,Male,City15,Credit Card,Express,9.51,1,0.5292498027259955,High
ORD00004863,PROD00004863,USER00004863,2024-11-16,,Home,28.29,4,No Return,Not Returned,0.0,21,Male,City31,Debit Card,Express,41.35,0,0.5315008058257956,High
ORD00004867,PROD00004867,USER00004867,2024-01-24,,Toys,354.91,4,No Return,Not Returned,0.0,18,Female,City15,Credit Card,Standard,16.42,0,0.5223992729778237,High
ORD00004870,PROD00004870,USER00004870,2023-11-04,,Books,376.74,3,No Return,Not Returned,0.0,24,Male,City78,Gift Card,Express,12.83,0,0.5158309220288962,High
ORD00004872,PROD00004872,USER00004872,2024-06-04,,Toys,311.0,4,No Return,Not Returned,0.0,20,Male,City98,Debit Card,Next-Day,35.06,0,0.5226482955438202,High
ORD00004873,PROD00004873,USER00004873,2024-10-07,2023-04-09,Toys,107.93,4,Defective,Returned,-547.0,22,Female,City76,Credit Card,Next-Day,40.96,1,0.5305250323779493,High
ORD00004876,PROD00004876,USER00004876,2024-01-14,2023-02-15,Home,464.86,4,Changed mind,Returned,-333.0,29,Male,City83,Gift Card,Next-Day,19.64,1,0.5133885982573967,High
ORD00004878,PROD00004878,USER00004878,2023-10-05,2024-02-11,Clothing,420.49,3,Changed mind,Returned,129.0,28,Female,City43,Gift Card,Next-Day,43.0,1,0.5113723427705659,High
ORD00004879,PROD00004879,USER00004879,2023-07-02,2023-10-22,Electronics,101.29,2,Not as described,Returned,112.0,33,Female,City55,Gift Card,Standard,28.44,1,0.5169227528957295,High
ORD00004885,PROD00004885,USER00004885,2024-02-28,2024-03-31,Home,82.97,1,Wrong item,Returned,32.0,40,Male,City34,Debit Card,Next-Day,48.27,1,0.511422093878799,High
ORD00004887,PROD00004887,USER00004887,2023-02-12,2024-12-03,Toys,22.48,4,Changed mind,Returned,660.0,32,Female,City2,Credit Card,Express,12.88,1,0.52220478903002,High
ORD00004892,PROD00004892,USER00004892,2024-09-02,,Clothing,265.13,4,No Return,Not Returned,0.0,19,Male,City89,PayPal,Standard,4.54,0,0.5247956903813783,High
ORD00004893,PROD00004893,USER00004893,2024-09-01,2023-06-21,Clothing,70.02,4,Not as described,Returned,-438.0,44,Female,City25,PayPal,Next-Day,29.97,1,0.5178978042268506,High
ORD00004894,PROD00004894,USER00004894,2023-12-04,,Books,168.66,2,No Return,Not Returned,0.0,38,Female,City63,PayPal,Next-Day,28.49,0,0.5120758634031072,High
ORD00004895,PROD00004895,USER00004895,2023-09-19,,Toys,59.97,2,No Return,Not Returned,0.0,36,Female,City65,Gift Card,Express,27.24,0,0.5169452475778843,High
ORD00004897,PROD00004897,USER00004897,2023-10-11,,Home,236.42,1,No Return,Not Returned,0.0,18,Female,City70,Debit Card,Next-Day,17.54,0,0.5198676462995312,High
ORD00004899,PROD00004899,USER00004899,2023-02-22,,Books,268.65,4,No Return,Not Returned,0.0,20,Female,City99,PayPal,Express,27.2,0,0.5240669574841296,High
ORD00004900,PROD00004900,USER00004900,2024-08-08,2024-05-15,Clothing,41.82,4,Wrong item,Returned,-85.0,40,Male,City28,Credit Card,Standard,21.14,1,0.5198026118282488,High
ORD00004901,PROD00004901,USER00004901,2024-04-16,,Toys,126.49,3,No Return,Not Returned,0.0,33,Male,City28,Gift Card,Express,16.59,0,0.5187180668736244,High
ORD00004907,PROD00004907,USER00004907,2023-03-17,,Home,419.16,3,No Return,Not Returned,0.0,24,Female,City64,PayPal,Standard,40.79,0,0.5144081095347683,High
ORD00004911,PROD00004911,USER00004911,2024-06-13,2023-09-07,Toys,236.8,3,Changed mind,Returned,-280.0,33,Female,City72,Debit Card,Express,15.33,1,0.5161984600029655,High
